id;decade;gender;name;quote;description;img_path;wiki;info;source
63;1940;male;Gregory Peck;Gregory Peck seemed to embody the soul of the principled, upright, all-American man in some of his most notable roles. He was an imposing figure with a smooth, deep voice - a perfect match for the silver screen.;an American actor who was one of the most popular film stars from the 1940s to the 1960s. His performance as Atticus Finch in the 1962 film To Kill a Mockingbird earned him the Academy Award for Best Actor.;app/static/db/men/1940s/03_Peck.jpg;https://en.wikipedia.org/wiki/Gregory_Peck;http://www.imdb.com/name/nm0000060/;imdb
64;1940;male;Bing Crosby;Bing has a way of singing with his very heart and soul / Which captivates the world / His millions of listeners never fail to rejoice / At his golden voice.;an American singer and actor. Crosby's trademark warm bass-baritone voice made him the best-selling recording artist of the 20th century, having sold over one billion records, tapes, compact discs and digital downloads around the world.;app/static/db/men/1940s/04_Crosby.jpg;https://en.wikipedia.org/wiki/Bing_Crosby;http://www.imdb.com/name/nm0001078/;imdb
65;1940;male;Montgomery Clift;Montgomery Clift had the most earnest of faces: big, pleading eyes, a set jaw, and the sort of immaculate side part we haven't seen since. He played the desperate, the drunken, and the deceived, and the trajectory of his life was as tragic as that in any of his films.;an American film and stage actor. The New York Times obituary of Clift noted his portrayal of ‘moody, sensitive young men’. He is best remembered for roles in Red River (1948), The Heiress (1949), A Place in the Sun (1951), I Confess (1952), From Here to Eternity (1953).;app/static/db/men/1940s/05_Clift.jpg;https://en.wikipedia.org/wiki/Montgomery_Clift;http://www.imdb.com/name/nm0001050/;imdb
66;1940;male;Joseph Cotten;There was often a sadness about Joseph Cotten, and it was one of his most attractive qualities as an actor. Tall, handsome, usually dressed with quiet style, he was rarely the man of action, and he got the girl only in his forgotten pictures.;an American film, stage, radio and television actor. Cotten achieved prominence on Broadway, in The Philadelphia Story and Sabrina Fair. He first gained worldwide fame in three Orson Welles films: Citizen Kane, The Magnificent Ambersons and Journey into Fear.;app/static/db/men/1940s/06_Cotten.jpg;https://en.wikipedia.org/wiki/Joseph_Cotten;http://www.imdb.com/name/nm0001072/;imdb
67;1940;male;Walt Disney;He probably did more to heal, or at least soothe troubled human spirits than all the psychiatrists in the world.;an American entrepreneur, animator, voice actor and film producer. A pioneer of the American animation industry, he introduced several developments in the production of cartoons. As a producer, Disney holds the record for most Academy Awards earned by an individual – 22.;app/static/db/men/1940s/07_Disney.jpg;https://en.wikipedia.org/wiki/Walt_Disney;http://www.imdb.com/name/nm0000370/;imdb
68;1940;male;Sydney Greenstreet;Portly English actor with a uniqely insinuating style of line delivery.;a British actor who did not work in films until the age of 62, but enjoyed a run of notable hits in a Hollywood career lasting just eight years. He is best remembered for his Warner Bros. films with Humphrey Bogart and Peter Lorre.;app/static/db/men/1940s/08_Greenstreet.jpg;https://en.wikipedia.org/wiki/Sydney_Greenstreet;http://www.imdb.com/name/nm0002113/;imdb
69;1940;male;Alan Ladd;You'd be in despair. You'd go down to the set and you'd say, 'Why are we even making this film?' Then you'd go to the rushes, and there'd be these beautiful eyes, full of hidden thoughts. A marvelous film actor.;an American actor and film and television producer. Ladd found success in film in the 1940s and early 1950s, particularly in Westerns such as Shane  and films noir in which he was often paired with Veronica Lake, such as This Gun for Hire (1942) and The Blue Dahlia (1946).;app/static/db/men/1940s/09_Ladd.jpg;https://en.wikipedia.org/wiki/Alan_Ladd;http://www.imdb.com/name/nm0000042/;imdb
70;1940;male;Charles Laughton;He was probably the greatest film actor who came from that period of time. He had something quite remarkable. His generosity as an actor, he fed himself into that work. As an actor, you cannot take your eyes off him.;an English stage and film actor, director, producer and screenwriter. He played a wide range of classical and modern parts, making an impact in Shakespeare at the Old Vic. He collaborated with Alexander Korda on notable British films, including The Private Life of Henry VIII. ;app/static/db/men/1940s/10_Laughton.jpg;https://en.wikipedia.org/wiki/Charles_Laughton;http://www.imdb.com/name/nm0001452/;imdb
71;1940;male;Ray Milland;A debonair Welshman whose cool, handsome exterior showcased a wide range of acting abilities.;a Welsh actor and film director. He is best remembered for his Oscar-winning portrayal of an alcoholic writer in The Lost Weekend, a sophisticated leading man in Reap the Wild Wind, the murder-plotting husband in Dial M for Murder, and as Oliver Barrett III in Love Story. ;app/static/db/men/1940s/11_Milland.jpg;https://en.wikipedia.org/wiki/Ray_Milland;http://www.imdb.com/name/nm0001537/;imdb
72;1940;male;Dick Powell;A traveling entertainer, TV producer and multifaceted actor, especially adept at portraying tough heroes.;an American singer, actor, film producer, film director and studio head. He showed versatility and successfully transformed from musical comedy performer to dramatic actor. He was the first actor to portray the private detective Philip Marlowe on screen.;app/static/db/men/1940s/12_Powell.jpg;https://en.wikipedia.org/wiki/Dick_Powell;http://www.imdb.com/name/nm0694090/;imdb
73;1940;male;Walter Pidgeon;A handsome, tall and dark-haired man who was able to put his strong, stage-trained voice to good use.;a Canadian actor who starred in many films, including How Green Was My Valley, Mrs. Miniver, Forbidden Planet, Advise & Consent. He became a huge star with the arrival of talkies, thanks to his singing voice and starred in many extravagant early Technicolor musicals.;app/static/db/men/1940s/13_Pidgeon.jpg;https://en.wikipedia.org/wiki/Walter_Pidgeon;http://www.imdb.com/name/nm0682074/;imdb
74;1940;male;Ronald Reagan;I won the nickname the great communicator. But I never thought it was my style that made a difference - it was the content. I wasn't a great communicator, but I communicated great things.;an American politician and actor who served as the 40th President of the United States from 1981 to 1989. Before his presidency, he served as the 33rd Governor of California from 1967 to 1975, after a career as a Hollywood actor and union leader. ;app/static/db/men/1940s/14_Reagan.jpg;https://en.wikipedia.org/wiki/Ronald_Reagan;https://www.britannica.com/biography/Ronald-Reagan;britannica
75;1940;male;Cesar Romero;To one generation, he was the distinguished Latin lover of numerous musicals and romantic comedies, and the rogue bandit The Cisco Kid. However, to a younger generation weaned on television, Romero was better known as The Joker.;an American actor, singer, dancer and vocal artist. His wide range of screen roles included Latin lovers, historical figures in costume dramas, characters in light domestic comedies, and the Joker on the Batman television series.;app/static/db/men/1940s/15_Romero.jpg;https://en.wikipedia.org/wiki/Cesar_Romero;http://www.imdb.com/name/nm0003110/;imdb
76;1940;male;Mickey Rooney;Rooney is not just an actor of genius, but an artist able to maintain a stylized commentary on the demon impulse of the small, belligerent man.;an American actor, vaudevillian, comedian, producer and radio personality. At the height of a career, Rooney performed the role of Andy Hardy in a series of 15 films in the 1930s and 1940s that epitomized American family values.;app/static/db/men/1940s/16_Rooney.jpg;https://en.wikipedia.org/wiki/Mickey_Rooney;http://www.imdb.com/name/nm0001682/;imdb
77;1940;male;Cornel Wilde;Cornel Wilde was a unique specimen. Fluent in several languages and good with accents, he was also highly athletic and often emphasized physicality in his performances.;a Hungarian-American actor and film director. By the 1940s he had signed a contract with 20th Century Fox, and by the mid-1940s he was a major leading man. He was nominated for the Academy Award for Best Actor for his performance in 1945's A Song to Remember.;app/static/db/men/1940s/17_Wilde.jpg;https://en.wikipedia.org/wiki/Cornel_Wilde;http://www.imdb.com/name/nm0664273/;imdb
78;1940;male;Fred MacMurray;Best known for his roles as a father figure and an everyday man, Fred MacMurray was a simple man in the complicated world of Hollywood.;an American actor who appeared in more than 100 movies and a successful television series during a career that spanned from 1930 to the 1970s. MacMurray is best known for his role in the 1944 film noir Double Indemnity, in which he starred with Barbara Stanwyck.;app/static/db/men/1940s/18_MacMurray.jpg;https://en.wikipedia.org/wiki/Fred_MacMurray;http://www.imdb.com/name/nm0534045/;imdb
79;1940;male;Louis Prima;A tireless showman and an underrated musical talent, Louis Prima swung his way to icon status thanks to an irresistible, infectious sound whose appeal translated across generations.;an Italian American singer, actor, songwriter, bandleader, and trumpeter. At a time when musicians were often discouraged from openly stressing their ethnicity, Prima's conspicuous embrace of his Italian ethnicity opened the doors for other musicians to display their ethnic roots.;app/static/db/men/1940s/19_Prima.jpg;https://en.wikipedia.org/wiki/Louis_Prima;http://www.imdb.com/name/nm0697515/;imdb
80;1950;male;Harry Belafonte;An important voice of the civil rights movement and one of the first black entertainers to be accepted by mainstream audiences, Harry Belafonte stands as an iconic figure in the American arts.;an American singer, songwriter, actor, and social activist. One of the most successful Jamaican-American pop stars in history, he was dubbed the ‘King of Calypso’ for popularizing the Caribbean musical style with an international audience in the 1950s.;app/static/db/men/1950s/00_Belafonte.jpg;https://en.wikipedia.org/wiki/Harry_Belafonte;http://www.imdb.com/name/nm0000896/;imdb
81;1950;male;Marlon Brando;Simply put, in film acting, there is before Brando, and there is after Brando. And they are like different worlds.;an American actor, film director and activist. He was widely credited with bringing realism to film acting. Marlon Brando is a cultural icon whose popularity has endured for over six decades. His rise to national attention in the 1950s had a profound effect on American culture.;app/static/db/men/1950s/01_Brando.jpg;https://en.wikipedia.org/wiki/Marlon_Brando;http://www.imdb.com/name/nm0000008/;imdb
